City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI
Aizawl,4/10/2020,38.01,45.39,4.41,0.13,5.7,27.97,0.41,4.52,5.62,0.16,0.7,,64
Aizawl,4/11/2020,30.06,35.53,4.37,0.17,5.74,30,0.37,4.77,6.71,0.15,0.71,,55
Aizawl,4/12/2020,21.7,27.32,4.33,0.12,5.6,26.24,0.27,4.54,8.47,8.27,8.6,,41
Aizawl,4/13/2020,28.33,33.24,6.24,0.39,8.44,28.53,0.36,5.3,10.16,0.12,0.57,,42
Aizawl,4/14/2020,46.26,49.81,10.26,0.45,14.04,31.28,0.47,5.66,2.97,29.29,29.74,,64
Aizawl,4/15/2020,40.72,48.87,11.4,0.51,15.65,30.38,0.42,5.71,0.72,1.55,2.05,,76
Aizawl,4/16/2020,22.63,28.06,11.4,0.33,15.49,23.59,0.28,5.52,0.79,4.18,4.62,,49
Aizawl,4/17/2020,15.06,19.85,11.4,0.36,15.51,14.87,0.22,5.43,2.46,0.05,0.35,,33
Aizawl,4/18/2020,19.5,25.12,11.44,0.25,15.38,17.65,0.25,6.06,1.17,0.05,0.31,,31
Aizawl,4/19/2020,10.48,14.73,11.44,0.11,15.2,19.03,0.22,6.4,1.27,0.03,0.33,,24
Aizawl,4/20/2020,11.79,18.9,11.47,0.95,16.08,19.13,0.25,6.79,8.71,1.02,1.41,,24
Aizawl,4/21/2020,9.53,20.94,11.54,0.75,15.94,16.64,0.27,6.62,7.67,10.19,10.54,,23
Aizawl,4/22/2020,8.53,11.26,11.47,0.34,15.48,15.61,0.24,6.61,1.3,0.05,0.45,,20
Aizawl,4/23/2020,10.42,14.56,11.56,0.26,15.49,16.78,0.26,6.96,1.75,0.06,0.49,,19
Aizawl,4/24/2020,5.74,9.67,11.53,0.34,15.57,12.4,0.21,6.79,1.16,0.03,0.31,,19
Aizawl,4/25/2020,3.14,5.83,11.51,0.2,14.68,17.91,0.18,7.47,0.55,7.73,8,,19
Aizawl,4/26/2020,1.97,4.06,11.54,0.13,15.25,12.44,0.18,6.98,1.78,6.7,6.95,,18
Aizawl,4/27/2020,5.4,9.88,11.62,0.27,15.57,17.69,0.25,7.21,0.22,8.33,8.74,,19
Aizawl,4/28/2020,3.55,7.84,11.7,0.18,15.6,17.07,0.26,6.97,,6.89,7.42,,19
Aizawl,4/29/2020,3.85,6.78,11.6,0.17,15.4,15.28,0.21,7.23,,13.67,14.03,,19
Aizawl,4/30/2020,4.49,8.9,11.7,0.3,15.65,14.49,0.24,6.6,1.55,20.86,21.42,,19
Aizawl,5/1/2020,7.92,12.97,11.68,0.35,15.71,18.21,0.3,6.47,1.61,0.06,0.76,,20
Aizawl,5/2/2020,8.24,13.13,11.6,0.23,15.48,16.69,0.28,6.46,0.1,10.3,10.91,,20
Aizawl,5/3/2020,5.48,9.88,11.53,0.08,15.15,14.56,0.19,6.42,0.07,16.64,17,,19
Aizawl,5/4/2020,6.32,11.92,11.56,0.22,15.43,15.74,0.23,6.93,0.41,22.57,22.98,,19
Aizawl,5/5/2020,10.16,14.63,11.58,0.25,15.58,18.64,0.27,7.6,0.12,6.11,6.56,,19
Aizawl,5/6/2020,6.15,8.99,13.16,0.63,16.56,15.26,0.24,7.36,2.82,3.21,3.68,,20
Aizawl,5/7/2020,3.93,6.85,11.51,0.18,15.43,19.43,0.27,8.04,0.19,10.76,11.43,,20
Aizawl,5/8/2020,13.61,17.4,11.52,0.49,15.75,22.37,0.32,8.51,2.66,22.22,22.76,,20
Aizawl,5/9/2020,13.29,19.14,11.54,0.34,15.65,27.89,0.37,8.6,0.24,0.07,1,,24
Aizawl,5/10/2020,16.09,20.04,11.47,0.09,15.21,32.66,0.31,8.61,0.06,0.06,0.82,,24
Aizawl,5/11/2020,25.35,31.71,11.55,0.69,15.98,29.77,0.39,8.87,7.63,12.22,13.15,,35
Aizawl,5/12/2020,27.97,33.56,11.51,0.44,15.73,29.94,0.42,8.91,0.18,0.12,1.04,,46
Aizawl,5/13/2020,23.72,28.88,11.51,0.6,15.86,21.17,0.37,8.41,1.74,5.14,5.68,,46
Aizawl,5/14/2020,21.05,24.86,11.46,0.65,15.85,23.68,0.32,9.08,7.27,8.15,8.56,,33
Aizawl,5/15/2020,14.82,19.67,11.65,0.35,15.83,23.19,0.31,9.06,0.05,10,10.96,,31
Aizawl,5/16/2020,8.3,12.62,11.6,0.29,15.67,22.47,0.27,9.19,,14.93,15.51,,21
Aizawl,5/17/2020,12.42,18,11.49,0.12,15.26,25.82,0.23,9.84,0.04,,,,20
Aizawl,5/18/2020,17.92,25.29,11.55,0.56,15.89,28.94,0.38,10.05,4.03,39.79,40.5,,26
Aizawl,5/19/2020,18.83,24.52,11.59,0.48,15.9,25.16,0.36,9.84,1.16,13.31,13.96,,32
Aizawl,5/20/2020,6.53,10.27,11.81,0.51,16.12,17.62,0.31,9.81,0.44,3.61,3.97,,24
Aizawl,5/21/2020,8.97,14.44,11.41,0.34,15.53,13.24,0.21,10.1,2.88,0.02,0.22,,20
Aizawl,5/22/2020,14.67,19.13,11.48,0.36,15.59,11.35,0.25,9.92,1.07,0.02,0.3,,22
Aizawl,5/23/2020,16.13,21.52,11.49,0.27,15.52,16.11,0.25,10.88,0.28,28.67,28.82,,22
Aizawl,5/24/2020,13.4,19.09,11.38,0.09,15.1,15.75,0.19,11.19,0.68,16.38,16.57,,27
Aizawl,5/25/2020,9.72,14.84,11.49,0.28,15.49,14.45,0.19,11.14,1.77,11.99,12.1,,20
Aizawl,5/26/2020,9.03,13.23,11.57,0.42,15.65,12.13,0.22,11.09,2.5,0.04,0.26,,19
Aizawl,5/27/2020,1.96,4.32,15.59,0.62,20.63,16.72,0.21,11.13,4.82,3.34,3.51,,21
Aizawl,5/28/2020,3.47,9.67,11.6,0.35,15.67,19.71,0.24,11.89,2.67,0.38,4.02,,21
Aizawl,5/29/2020,3.62,7.84,11.59,0.47,15.72,12.68,0.24,11.24,1.98,3.06,3.58,,20
Aizawl,5/30/2020,3.43,7.24,11.61,0.21,15.46,12.93,0.22,11.38,0.24,30.73,31.04,,20
Aizawl,5/31/2020,3.68,7.45,11.54,0.08,15.13,12.87,0.17,11.58,0.1,,,,19
Aizawl,6/1/2020,4.52,9.11,12.06,0.59,15.89,12.84,0.22,11.83,3.37,14.32,14.63,,19
Aizawl,6/2/2020,3.96,8.56,11.74,0.21,15.7,13.28,0.24,12.13,,,,,20
Aizawl,6/3/2020,2.33,6.33,11.68,0.29,15.65,14.43,0.24,12.24,2.76,36.41,36.5,,20
Aizawl,6/4/2020,2.17,4.57,11.64,0.22,15.57,16.06,0.19,12.61,2.8,3.74,4,,19
Aizawl,6/5/2020,2.49,7.33,20.36,0.7,25.15,25.23,0.24,12.97,3.3,17.11,17.44,,31
Aizawl,6/6/2020,2.81,6.19,11.75,0.15,15.62,18.88,0.21,12.82,,,,,20
Aizawl,6/7/2020,5.2,,11.58,0.09,15.25,19.16,0.18,12.16,,,,,19
Aizawl,6/8/2020,14.44,22.3,11.79,0.76,16.31,22.38,0.41,13,0.87,10.9,11.62,,25
Aizawl,6/9/2020,10.08,13.04,11.62,0.13,15.49,24.75,0.33,13.48,,0.04,0.55,,23
Aizawl,6/10/2020,1.54,2.79,11.77,0.1,15.52,21.4,0.22,13.44,,65.53,65.67,,19
Aizawl,6/11/2020,,6.11,11.79,0.31,15.78,20.59,0.21,13.53,1.92,1.59,1.9,,
Aizawl,6/12/2020,0.99,8.1,11.67,0.25,15.53,21.22,0.2,11.92,3.6,0.03,0.33,,19
Aizawl,6/13/2020,1.4,5.8,11.65,0.07,15.31,22.03,0.17,8.11,4.35,81.92,82.01,,19
Aizawl,6/14/2020,0.98,4.59,11.63,0.07,15.17,24.59,0.16,8.82,3.77,,,,19
Aizawl,6/15/2020,1.19,4.99,11.66,0.07,15.3,24.48,0.17,8.52,4.17,,,,19
Aizawl,6/16/2020,1.14,6.19,11.83,0.37,15.85,20.36,0.17,8.62,4.86,12.62,12.86,,19
Aizawl,6/17/2020,,1.99,13.01,0.33,15.57,19.46,0.16,5.65,4.5,35.02,35.09,,20
Aizawl,6/18/2020,1.25,9.1,11.7,0.22,15.6,24.03,0.15,1.76,2,23.25,23.25,,20
Aizawl,6/19/2020,5.92,19.02,11.74,0.26,15.74,36.73,0.2,2.84,1.58,13.67,13.94,,20
Aizawl,6/20/2020,2.46,12.72,11.74,0.08,15.47,34.12,0.22,2.39,,0.04,0.25,,19
Aizawl,6/21/2020,2.63,9.03,11.55,0.06,15.15,29.9,0.15,2.33,0.34,,,,19
Aizawl,6/22/2020,2.88,13.68,11.74,0.32,15.79,29.98,0.16,1.91,1.79,12.27,12.38,,20
Aizawl,6/23/2020,2.76,13.65,11.61,0.38,15.67,25.38,0.05,0.95,2.6,20.29,20.36,,20
Aizawl,6/24/2020,8.62,32.1,11.57,0.14,15.41,25.57,0.07,1.08,1.84,17.08,17.17,,25
Aizawl,6/25/2020,7.98,28.92,11.57,0.16,15.5,23.4,0.05,1.03,1.76,,,,33
Aizawl,6/26/2020,1.39,7.21,11.8,0.18,15.71,22.46,0.03,1.24,1.08,,,,21
Aizawl,6/27/2020,0.16,3.16,11.69,0.07,15.41,22.42,0.02,1.08,1.29,,,,19
Aizawl,6/28/2020,0.24,1.15,11.56,0.05,15.14,25.45,0.02,1.38,1.4,,,,19
Aizawl,6/29/2020,0.28,10.02,12.04,0.13,15.96,28.73,0.12,2.03,0.95,,,,20
Aizawl,6/30/2020,1.89,9.27,11.91,0.1,15.75,28.68,0.11,2.23,1.16,,,,20
Aizawl,7/1/2020,4.49,5.39,11.44,0.07,15.11,19.41,0.02,2.07,3.39,,,,20
Amaravati,11/24/2017,71.36,115.75,1.75,20.65,12.4,12.19,0.1,10.76,109.26,0.17,5.92,0.1,
Amaravati,11/25/2017,81.4,124.5,1.44,20.5,12.08,10.72,0.12,15.24,127.09,0.2,6.5,0.06,184
Amaravati,11/26/2017,78.32,129.06,1.26,26,14.85,10.28,0.14,26.96,117.44,0.22,7.95,0.08,197
Amaravati,11/27/2017,88.76,135.32,6.6,30.85,21.77,12.91,0.11,33.59,111.81,0.29,7.63,0.12,198
Amaravati,11/28/2017,64.18,104.09,2.56,28.07,17.01,11.42,0.09,19,138.18,0.17,5.02,0.07,188
Amaravati,11/29/2017,72.47,114.84,5.23,23.2,16.59,12.25,0.16,10.55,109.74,0.21,4.71,0.08,173
Amaravati,11/30/2017,69.8,114.86,4.69,20.17,14.54,10.95,0.12,14.07,118.09,0.16,3.52,0.06,165
Amaravati,12/1/2017,73.96,113.56,4.58,19.29,13.97,10.95,0.1,13.9,123.8,0.17,2.85,0.04,191
Amaravati,12/2/2017,89.9,140.2,7.71,26.19,19.87,13.12,0.1,19.37,128.73,0.25,2.79,0.07,191
Amaravati,12/3/2017,87.14,130.52,0.97,21.31,12.12,14.36,0.15,11.41,114.8,0.23,3.82,0.04,227
Amaravati,12/4/2017,84.64,125,4.02,26.98,17.58,14.41,0.18,9.84,112.41,0.31,3.53,0.09,168
Amaravati,12/5/2017,88.36,121.77,3.7,20.23,13.75,13.72,0.12,14.02,117.93,0.24,2.92,0.03,198
Amaravati,12/6/2017,96.83,139.36,1.6,25.65,14.99,15.12,0.11,16.54,117.21,0.29,4.45,0.07,201
Amaravati,12/7/2017,117.46,181.64,4.26,41.1,25.32,17.34,0.13,28.79,94.63,0.36,6.21,0.17,252
Amaravati,12/8/2017,122.88,208.86,5.56,54.87,33.71,17.96,0.27,22.97,68.6,0.36,6.28,0.21,310
Amaravati,12/9/2017,74.28,141.22,6.1,44.97,28.88,15.73,0.09,21.9,60.62,0.26,4.79,0.16,196
Amaravati,12/10/2017,50.32,102.77,1.73,33.85,19.41,12.56,0.1,13.65,68.15,0.2,4.29,0.1,132
Amaravati,12/11/2017,58.47,115.27,4.93,41.64,26.15,15.2,0.16,18.37,73.75,0.23,5.51,0.16,147
Amaravati,12/12/2017,89.35,131.48,7.97,42.1,28.88,21.24,0.24,7.42,44.67,0.28,7.01,0.19,179
Amaravati,12/13/2017,64.42,99.74,7.2,34.78,24.36,17.63,0.15,5.81,50.16,0.24,6.11,0.14,145
Amaravati,12/14/2017,69.4,98.94,5.81,29.97,20.67,19.34,0.14,5.8,55,0.23,5.09,0.14,115
Amaravati,12/15/2017,71.07,109.65,4.19,25,16.7,16,0.1,8.33,79.04,0.18,3.45,0.07,140
Amaravati,12/16/2017,79.76,129.81,8.77,40.92,28.84,15.56,0.17,8.51,73.17,0.24,4.41,0.13,156
Amaravati,12/17/2017,108.06,167.62,7.29,47.05,30.94,18.52,0.08,16.05,70.74,0.31,4.32,0.24,225
Amaravati,12/18/2017,100.75,172.04,7.63,53.94,33.45,18.49,0.11,14.05,59.2,0.26,3.77,0.19,251
Amaravati,12/19/2017,106.25,171.56,2.74,43.09,21.78,19.66,0.13,15.45,66.9,0.28,3.13,0.18,228
Amaravati,12/20/2017,83.79,141.83,6.77,47.47,30.74,17.37,0.3,13.35,77.54,0.29,3.7,0.15,223
Amaravati,12/21/2017,79.98,147.74,7.02,49.55,32.07,17.28,0.14,13.58,79.71,0.33,3.95,0.19,170
Amaravati,12/22/2017,76.27,152.59,7.51,56,35.9,19.53,0.15,29.88,56.97,0.29,4.44,0.19,165
Amaravati,12/23/2017,86.5,147.95,5.24,42,26.6,20.78,0.15,11.85,73.09,0.31,3.9,0.17,159
Amaravati,12/24/2017,100.62,167.75,3.75,47.68,28.41,23.68,0.22,10.85,62.78,0.34,4.81,0.29,232
Amaravati,12/25/2017,110.73,171.47,1.69,31.06,17.89,21.66,0.1,12.23,76.07,0.33,3.96,0.16,242
Amaravati,12/26/2017,107.7,170.21,4.97,43.54,27.2,22.52,0.17,18.07,64.6,0.33,4.01,0.16,274
Amaravati,12/27/2017,104.81,192.2,9.59,63.48,41.57,21.06,0.23,17.01,63.87,0.38,4.1,0.36,259
Amaravati,12/28/2017,89.95,175.16,10.95,64.53,43.23,18.87,0.27,15.52,62.49,0.36,4.12,0.23,225
Amaravati,12/29/2017,74.58,138.6,6.14,46.65,29.81,18.2,0.17,9.47,67.11,0.32,3.76,0.18,177
Amaravati,12/30/2017,56.68,109.33,4.6,33.26,21.44,16.86,0.1,8.26,66.91,0.25,3.28,0.14,120
Amaravati,12/31/2017,61.03,131.62,5.51,39.5,25.49,17.82,0.08,11.45,61.91,0.33,4.16,0.19,120
Amaravati,1/1/2018,59.03,108.83,3.45,23.36,15.23,18.03,0.09,26.05,87.55,0.23,3.2,0.09,120
Amaravati,1/2/2018,61.88,109.82,3.87,23.14,15.45,19.57,0.09,12.81,81.38,0.2,3.84,0.04,132
Amaravati,1/3/2018,71.57,137.48,5.01,39.99,25.36,25.61,0.09,16.82,80.3,0.24,6.55,0.11,136
Amaravati,1/4/2018,92.44,174.75,5.84,53.79,33.36,19.45,0.11,16.93,71.09,0.3,7.23,0.23,182
Amaravati,1/5/2018,92.9,162.69,6.38,56.39,35.19,21.02,0.08,23.11,68.79,0.29,7.88,0.2,222
Amaravati,1/6/2018,85.15,151.97,11.05,61.55,41.72,18.71,0.07,11.86,90.8,0.26,7.14,0.16,230
Amaravati,1/7/2018,81.47,145.68,6.45,46.9,30.18,20.18,0.07,9.63,96.49,0.25,7.26,0.15,224
Amaravati,1/8/2018,81.58,132.66,3.97,34.93,21.81,21.59,0.09,12.81,118.91,0.29,6.16,0.15,217
Amaravati,1/9/2018,79.56,146.64,4.44,37.58,23.6,17.71,0.05,17.77,137.61,0.05,1.1,0.02,230
Amaravati,1/10/2018,87.43,155.95,3.9,37.31,23.02,22.35,0.1,13.4,121.72,0.1,1.93,0.01,229
Amaravati,1/11/2018,87.33,153.97,3.95,42.52,25.82,23.66,0.08,35.39,106.17,0.22,6.61,0.07,229
Amaravati,1/12/2018,110.39,182.54,4.54,52.24,31.49,24.74,0.04,36.01,82.2,0.28,8.48,0.12,235
Amaravati,1/13/2018,77.51,125.01,3.85,36.41,22.49,20.06,0.05,14.36,72.16,0.19,7.12,0.07,214
Amaravati,1/14/2018,86.96,129.99,3.65,28.32,18.03,21.23,0.05,4.83,62.6,0.23,6.93,0.07,186
Amaravati,1/15/2018,76.29,115.53,2.96,21.35,13.75,20.38,0.05,8.75,69.99,0.18,7.71,0.07,172
Amaravati,1/16/2018,67.06,100.34,3.22,20.25,13.29,18.78,0.06,4.7,54.92,0.15,6.52,0.07,138
Amaravati,1/17/2018,68.34,104.45,3.71,26.26,16.99,20.29,0.06,6.43,45.63,0.15,6.54,0.07,125
Amaravati,1/18/2018,66.28,117.3,7.36,45.13,29.99,21.68,0.05,7.21,45.97,0.19,6.81,0.1,132
Amaravati,1/19/2018,64.98,116.14,6.98,45.4,29.83,21.32,0.06,8.83,50.28,0.18,6.79,0.14,111
Amaravati,1/20/2018,75.46,132.84,9.56,56.53,37.84,21.88,0.13,30.48,51.98,0.2,6.58,0.14,137
Amaravati,1/21/2018,81.58,141.85,4.99,38.15,24.35,19.33,0.05,11.04,59.76,0.16,5.83,0.07,172
Amaravati,1/22/2018,78.27,142.86,5.98,45.36,29.01,19.12,0.06,10.32,58.53,0.16,5.57,0.06,160
Amaravati,1/23/2018,79.01,138.14,6.16,45.43,29.17,20.29,0.06,10.18,58.04,0.18,5.76,0.07,163
Amaravati,1/24/2018,77.98,137.31,5.09,44.96,28.04,21.11,0.06,7.22,50.69,0.17,6.37,0.08,165
Amaravati,1/25/2018,77.96,155.73,8.4,59.92,38.7,23.45,0.06,31.01,40.77,0.18,7.39,0.13,139
Amaravati,1/26/2018,79.04,143.38,6.19,43.61,28.23,26,0.08,8.67,45.46,0.19,7.14,0.1,176
Amaravati,1/27/2018,77.78,131.14,6.1,43.84,28.33,26.3,0.09,7.62,43.26,0.18,6.61,0.07,162
Amaravati,1/28/2018,76.48,131.86,4.06,33.37,21.04,22.05,0.06,7.49,45.71,0.16,4.43,0.06,160
Amaravati,1/29/2018,74.2,135.97,4.3,35.82,22.55,20.24,0.07,12.16,53,0.15,4.24,0.05,142
Amaravati,1/30/2018,78.23,140.66,5.36,45.76,28.7,21.73,0.05,12.45,45.35,0.19,4.83,0.08,172
Amaravati,1/31/2018,68.53,147.48,8.28,61.52,39.46,19.74,0.04,23.68,37.99,0.18,5.11,0.11,134
Amaravati,2/1/2018,62.08,152.59,10.08,62.18,41.29,19.42,0.05,8.97,34.93,0.16,4.65,0.13,136
Amaravati,2/2/2018,50.64,130.36,6.48,45.52,29.49,19.89,0.07,10.61,40.57,0.18,3.9,0.11,130
Amaravati,2/3/2018,44.21,119.52,3.63,34.37,21.23,23.31,0.07,5.86,31.73,0.09,3.54,0.06,111
Amaravati,2/4/2018,50.71,115.65,7.91,35.16,25.13,11.19,0.06,8.16,32.58,0.13,3.19,0.08,117
Amaravati,2/5/2018,42.27,100.54,4.95,30.69,20.33,13.4,0.66,8.99,32.18,0.12,2.8,0.09,102
Amaravati,2/6/2018,39.41,101.1,3.21,28.53,17.83,17.9,0.81,5.86,28.72,0.12,3.07,0.11,108
Amaravati,2/7/2018,50.56,116.89,6.93,37.27,25.44,11.05,0.97,5.25,23.36,0.08,2.3,0.1,99
Amaravati,2/8/2018,50.54,120.05,2.91,26.96,16.74,13.02,0.9,17.9,36.66,0.1,2.28,0.21,121
Amaravati,2/9/2018,26.22,62.82,2.24,20.1,12.54,12.32,0.61,8.25,23.74,0.07,3.07,0.12,86
Amaravati,2/10/2018,31.83,66.74,2.76,16.83,11.14,11.9,0.61,5.87,24.72,0.05,2.64,0.11,57
Amaravati,2/11/2018,70.26,112.29,0.4,11.87,6.57,13.05,0.62,7.29,31.4,0.06,2.1,0.1,107
Amaravati,2/12/2018,59.47,99.73,0.54,12.85,7.18,11.94,0.68,7.62,30.57,0.04,1.88,0.11,118
Amaravati,2/13/2018,58.71,99.04,0.41,13.88,7.62,11.99,0.86,6.89,36.2,0.12,1.84,0.1,110
Amaravati,2/14/2018,56.29,107.96,0.25,16.71,9.02,10.89,0.95,12.91,48.39,0.16,2.37,0.1,114
Amaravati,2/15/2018,50.41,118.62,1.68,25.6,15.01,20.24,0.69,11.81,33.46,0.17,3.82,0.11,111
Amaravati,2/16/2018,57.53,128.81,1.94,25.03,14.88,33.72,0.78,25.39,31.15,0.15,3.02,0.14,117
Amaravati,2/17/2018,43.82,97.19,1.45,16.01,9.45,22.52,0.67,17.62,27.62,0.09,2.52,0.12,107
Amaravati,2/18/2018,42.71,80.24,15.9,17.35,22.25,24.68,0.49,9.53,30.68,0.1,3.09,0.12,87
Amaravati,2/19/2018,54.73,94.12,3.49,12.79,9.73,22.79,0.58,8.21,30.21,0.08,2.23,0.15,89
Amaravati,2/20/2018,50.91,99.84,4.55,16.33,12.39,23.18,0.64,10.34,26.24,0.1,2.51,0.1,97
Amaravati,2/21/2018,38.5,106.7,4.5,16.82,12.69,19.54,0.58,11.02,26.62,0.1,2.68,0.11,100
Amaravati,2/22/2018,32.21,107.43,7.39,17.33,15.32,18.13,0.6,11.81,24.84,0.12,3.28,0.13,105
Amaravati,2/23/2018,35.36,107.25,6.13,17.75,14.52,16.57,0.85,10.87,23.99,0.09,2.92,0.2,114
Amaravati,2/24/2018,59.65,127.26,8.21,19.14,16.94,20.46,0.7,10.82,21.64,0.16,2.67,0.15,116
Amaravati,2/25/2018,46.16,115.95,11.52,17.19,18.59,16.35,,9.18,16.94,0.13,2.51,0.13,116
Amaravati,2/26/2018,34.31,107.74,9.19,20.85,18.66,15.88,,13.97,16.28,0.1,2.44,0.12,98
Amaravati,2/27/2018,39.52,113.31,19.35,21.18,27,18.5,0.81,15.02,18.8,0.15,2.65,0.2,116
Amaravati,2/28/2018,43.08,116.06,5.34,19.02,14.54,22.46,0.79,22.7,25.64,0.09,2.16,0.12,108
Amaravati,3/1/2018,38.1,97,7.1,22.21,17.68,19.27,0.79,13.89,22.73,0.06,2.12,0.11,100
Amaravati,3/2/2018,33.08,83.16,5.37,18.83,14.38,14.52,0.72,8.98,23.63,0.05,2.04,0.1,92
Amaravati,3/3/2018,29.7,77.45,4.45,17.33,13.01,12.72,0.65,9.71,29.26,0.05,1.85,0.1,80
Amaravati,3/4/2018,38.67,82.67,4.45,22.81,15.74,12.41,0.66,12.63,22.9,0.06,2.18,0.11,88
Amaravati,3/5/2018,30.04,83.07,11.58,24.74,22.65,12.52,0.78,8.98,17.81,0.05,1.91,0.21,83
Amaravati,3/6/2018,39.72,103.81,19.66,26.29,30.06,14.03,0.81,9.68,17.53,0.11,2.46,0.17,100
Amaravati,3/7/2018,38.21,78.95,5.71,19.03,14.85,14.15,0.75,8.03,22.81,0.05,2.19,0.1,81
Amaravati,3/8/2018,58.31,124.64,11.93,28.85,25.14,14,1.03,10.21,22.24,0.12,2.38,0.16,112
Amaravati,3/9/2018,62.49,113.56,8.08,22.65,18.7,16.53,0.91,12.68,26.26,0.09,2.18,0.12,113
Amaravati,3/10/2018,49.04,102.46,5.75,19.92,15.26,14.09,0.64,6.82,26.52,0.1,2.5,0.1,105
Amaravati,3/11/2018,41.67,80.09,2.74,13.08,9.19,13.51,0.78,8.35,30.38,0.11,2.08,0.1,88
Amaravati,3/12/2018,32.44,75.3,6.01,19.07,15.02,12.65,0.68,7.75,21.52,0.09,2.72,0.15,78
Amaravati,3/13/2018,26.43,80.85,10.73,20.82,19.8,11.64,0.72,9.43,16.52,0.08,2.24,0.13,78
Amaravati,3/14/2018,25.08,60.67,7.17,15.22,13.94,14.1,0.56,8.63,13.8,0.05,2.19,0.12,69
Amaravati,3/15/2018,26.09,63.05,4.9,10.42,9.51,10.74,0.58,11.33,21.38,0.02,1.26,0.1,60
Amaravati,3/16/2018,16.62,39.94,4.9,8.18,8.43,11.53,0.58,6.37,12.68,0.01,1.52,,51
Amaravati,3/17/2018,49.58,82.95,4.98,19.05,14.27,13.47,0.7,12.47,20.32,0.09,2.18,0.22,61
Amaravati,3/18/2018,43.52,80.01,6.41,20.43,16.16,13.75,0.8,10.57,23.36,0.12,2.6,0.29,90
Amaravati,3/19/2018,39.83,76.09,4.63,14.37,11.5,13.34,0.7,8.89,23.13,0.09,2.71,0.1,74
Amaravati,3/20/2018,36.89,76.61,6.62,18.83,15.39,13.96,0.57,7.04,13.58,0.06,2.88,0.1,76
Amaravati,3/21/2018,48.71,96.46,5.63,14.86,12.65,13.01,0.92,15.45,27.48,0.06,1.73,0.1,
Amaravati,3/22/2018,52.69,94.25,4.69,14.44,11.58,15.35,0.59,16.81,19.03,0.01,1.48,0.1,92
Amaravati,3/23/2018,46.48,95.41,4.35,14.79,11.5,15.02,0.6,15.55,21.04,0.03,1.62,0.16,93
Amaravati,3/24/2018,44.22,77.62,3.56,8.53,7.52,14.58,0.73,9.61,23.87,0.02,1.28,0.1,88
Amaravati,3/25/2018,35.91,71.26,2.94,6.99,6.19,13.53,0.67,3.69,27.58,0.01,1.69,,75
Amaravati,3/26/2018,39.05,81.51,3.43,9.86,8.11,10.94,0.68,7.26,23.74,0.05,2.2,0.13,79
Amaravati,3/27/2018,30.21,67.22,5.11,11.29,10.25,11.24,0.58,13.19,20.89,0.01,1.96,0.1,74
Amaravati,3/28/2018,31.14,60.35,4.25,10.36,9.05,11.8,0.83,14.42,20.99,0.02,1.69,0.1,62
Amaravati,3/29/2018,26.82,52.51,3.63,7.68,7.14,11.54,0.69,13.63,23.6,0,1.27,,53
Amaravati,3/30/2018,26.34,52.07,3.49,8.43,7.41,9.3,0.57,18.83,23.6,0,1.38,,53
Amaravati,3/31/2018,28.48,55.8,3.06,6.86,6.23,10.49,0.64,12.97,24.19,0,1.42,,55
Amaravati,4/1/2018,21.83,52.92,2.69,5.28,5.09,7.53,0.55,8.3,23.34,0,1.43,,52
Amaravati,4/2/2018,24.23,52.06,4.32,14.33,11.23,8.17,0.56,9.95,23.86,0.04,1.38,0.1,55
Amaravati,4/3/2018,22.29,55.96,4.38,11.27,9.64,10.88,0.67,8.08,19.63,0.03,1.85,0.1,56
Amaravati,4/4/2018,25.28,54.59,4.93,9.65,9.24,12.44,0.72,8.7,19.64,0.01,1.5,0.1,56
Amaravati,4/5/2018,19.68,45.57,2.06,6.63,5.2,8.44,0.69,5.86,14.34,0,1.43,,52
Amaravati,4/6/2018,29.89,71.75,5.08,9.62,9.25,9.17,0.87,10.34,20.63,0,1.12,,
Amaravati,4/7/2018,24.4,70.25,5.01,10.84,9.84,10.27,0.74,7.4,13.13,0,1.11,0.1,76
Amaravati,4/8/2018,20.05,79.5,4.17,13.54,10.69,9.77,0.65,10.35,34.29,0.02,1.12,,76
Amaravati,4/9/2018,23.72,55.74,4.18,8.86,8.18,10.54,0.81,6.71,19.29,0,0.99,0.1,81
Amaravati,4/10/2018,26.12,56.77,4.8,11.71,10.14,9.83,0.5,6.88,14.32,0,1.14,0.12,59
Amaravati,4/11/2018,13,29,3.8,2.8,4.6,20.1,,,19.6,0,0.8,,
Amaravati,4/12/2018,9.25,35.45,4.7,4.6,6.48,9.06,0.54,6.2,21.66,0,0.89,,
Amaravati,4/13/2018,7.16,26.39,3.86,5.22,5.99,8.62,0.59,6.62,14.29,0,0.95,,46
Amaravati,4/14/2018,7.97,33.2,4.26,6.48,7,8.66,0.61,6.01,11.52,0,1.06,,40
Amaravati,4/15/2018,6.48,23.83,2.39,3.54,3.83,8.32,0.47,5.97,11.63,0,0.82,,33
Amaravati,4/16/2018,7.2,34.11,3.7,5.73,6.14,7.23,0.5,7.01,18.9,0,1.07,,49
Amaravati,4/17/2018,8.27,27.27,3.72,5.86,6.14,6.04,0.53,6.69,7.51,0,0.98,,32
Amaravati,4/18/2018,17.79,53.96,4.51,6.55,7.31,8.37,0.73,10.53,28.54,0,1.02,,
